date,status,temperature,wind,status_day,status_night,temp_day,temp_night,wind_day,wind_night,wind_dir_day,wind_force_day,wind_dir_night,wind_force_night
2014年12月22日,晴 /多云,7℃ / -2℃,西风 3-4级 /西南风 3-4级,晴,多云,7,-2,西风 3-4级,西南风 3-4级,西风,3-4级,西南风,3-4级
2014年12月23日,多云 /阴,9℃ / 0℃,西南风 3-4级 /北风 3-4级,多云,阴,9,0,西南风 3-4级,北风 3-4级,西南风,3-4级,北风,3-4级
2014年12月24日,多云 /晴,10℃ / -1℃,北风 3-4级 /北风 3-4级,多云,晴,10,-1,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2014年12月25日,多云 /多云,7℃ / 0℃,北风 3-4级 /东北风 3-4级,多云,多云,7,0,北风 3-4级,东北风 3-4级,北风,3-4级,东北风,3-4级
2014年12月26日,多云 /多云,8℃ / -1℃,东风 3-4级 /东风 3-4级,多云,多云,8,-1,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2014年12月27日,多云 /晴,9℃ / 0℃,东风 3-4级 /西风 3-4级,多云,晴,9,0,东风 3-4级,西风 3-4级,东风,3-4级,西风,3-4级
2014年12月28日,多云 /多云,11℃ / -1℃,西南风 3-4级 /西风 3-4级,多云,多云,11,-1,西南风 3-4级,西风 3-4级,西南风,3-4级,西风,3-4级
2014年12月29日,晴 /晴,12℃ / 1℃,南风 3-4级 /西南风 3-4级,晴,晴,12,1,南风 3-4级,西南风 3-4级,南风,3-4级,西南风,3-4级
2014年12月30日,晴 /晴,14℃ / 0℃,西南风 3-4级 /西南风 3-4级,晴,晴,14,0,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2014年12月31日,多云 /晴,5℃ / -4℃,北风 4-5级 /西北风 4-5级,多云,晴,5,-4,北风 4-5级,西北风 4-5级,北风,4-5级,西北风,4-5级
2015年01月01日,晴 /晴,4℃ / -4℃,西北风 3-4级 /西风 3-4级,晴,晴,4,-4,西北风 3-4级,西风 3-4级,西北风,3-4级,西风,3-4级
2015年01月02日,晴 /多云,8℃ / -2℃,北风 3-4级 /东风 3-4级,晴,多云,8,-2,北风 3-4级,东风 3-4级,北风,3-4级,东风,3-4级
2015年01月03日,多云 /多云,11℃ / 0℃,南风 3-4级 /南风 3-4级,多云,多云,11,0,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2015年01月04日,晴 /多云,14℃ / 4℃,南风 3-4级 /东风 3-4级,晴,多云,14,4,南风 3-4级,东风 3-4级,南风,3-4级,东风,3-4级
2015年01月05日,阴 /小雨,13℃ / 2℃,东风 3-4级 /北风 3-4级,阴,小雨,13,2,东风 3-4级,北风 3-4级,东风,3-4级,北风,3-4级
2015年01月06日,阴 /多云,5℃ / -1℃,北风 4-5级 /西北风 3-4级,阴,多云,5,-1,北风 4-5级,西北风 3-4级,北风,4-5级,西北风,3-4级
2015年01月07日,多云 /多云,6℃ / -3℃,北风 3-4级 /北风 3-4级,多云,多云,6,-3,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2015年01月08日,晴 /晴,8℃ / -2℃,西风 3-4级 /西风 3-4级,晴,晴,8,-2,西风 3-4级,西风 3-4级,西风,3-4级,西风,3-4级
2015年01月09日,晴 /晴,11℃ / -1℃,西风 3-4级 /西风 3-4级,晴,晴,11,-1,西风 3-4级,西风 3-4级,西风,3-4级,西风,3-4级
2015年01月10日,晴 /晴,13℃ / 1℃,西南风 3-4级 /西风 3-4级,晴,晴,13,1,西南风 3-4级,西风 3-4级,西南风,3-4级,西风,3-4级
2015年01月11日,晴 /晴,11℃ / 0℃,东北风 4-5级 /东北风 3-4级,晴,晴,11,0,东北风 4-5级,东北风 3-4级,东北风,4-5级,东北风,3-4级
2015年01月12日,多云 /多云,8℃ / 2℃,东风 3-4级 /东风 3-4级,多云,多云,8,2,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2015年01月13日,阴 /小雨,7℃ / 4℃,东风 3-4级 /东北风 3-4级,阴,小雨,7,4,东风 3-4级,东北风 3-4级,东风,3-4级,东北风,3-4级
2015年01月14日,小雨 /阴,8℃ / 3℃,东北风 3-4级 /东北风 3-4级,小雨,阴,8,3,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2015年01月15日,多云 /多云,10℃ / 2℃,北风 3-4级 /西北风 3-4级,多云,多云,10,2,北风 3-4级,西北风 3-4级,北风,3-4级,西北风,3-4级
2015年01月16日,多云 /晴,10℃ / -1℃,西北风 4-5级 /西北风 4-5级,多云,晴,10,-1,西北风 4-5级,西北风 4-5级,西北风,4-5级,西北风,4-5级
2015年01月17日,多云 /多云,6℃ / -3℃,东风 3-4级 /东北风 3-4级,多云,多云,6,-3,东风 3-4级,东北风 3-4级,东风,3-4级,东北风,3-4级
2015年01月18日,多云 /晴,8℃ / -1℃,西风 3-4级 /西风 3-4级,多云,晴,8,-1,西风 3-4级,西风 3-4级,西风,3-4级,西风,3-4级
2015年01月19日,晴 /晴,10℃ / 0℃,东风 3-4级 /东风 3-4级,晴,晴,10,0,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2015年01月20日,多云 /多云,9℃ / 2℃,东南风 3-4级 /东风 3-4级,多云,多云,9,2,东南风 3-4级,东风 3-4级,东南风,3-4级,东风,3-4级
2015年01月21日,小雨 /阴,11℃ / 1℃,北风 4-5级 /北风 4-5级,小雨,阴,11,1,北风 4-5级,北风 4-5级,北风,4-5级,北风,4-5级
2015年01月22日,晴 /多云,6℃ / -3℃,北风 3-4级 /北风 3-4级,晴,多云,6,-3,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2015年01月23日,晴 /晴,9℃ / -1℃,南风 3-4级 /南风 3-4级,晴,晴,9,-1,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2015年01月24日,多云 /阴,13℃ / 5℃,东南风 3-4级 /东北风 4-5级,多云,阴,13,5,东南风 3-4级,东北风 4-5级,东南风,3-4级,东北风,4-5级
2015年01月25日,小雨 /阴,11℃ / 3℃,东北风 4-5级 /北风 3-4级,小雨,阴,11,3,东北风 4-5级,北风 3-4级,东北风,4-5级,北风,3-4级
2015年01月26日,多云 /多云,8℃ / 2℃,北风 3-4级 /北风 4-5级,多云,多云,8,2,北风 3-4级,北风 4-5级,北风,3-4级,北风,4-5级
2015年01月27日,多云 /阴,3℃ / 0℃,东北风 4-5级 /东北风 3-4级,多云,阴,3,0,东北风 4-5级,东北风 3-4级,东北风,4-5级,东北风,3-4级
2015年01月28日,阴 /雨夹雪,3℃ / -1℃,东北风 3-4级 /东北风 ≤3级,阴,雨夹雪,3,-1,东北风 3-4级,东北风 ≤3级,东北风,3-4级,东北风,≤3级
2015年01月29日,阴 /小雪,4℃ / -2℃,东北风 3-4级 /北风 3-4级,阴,小雪,4,-2,东北风 3-4级,北风 3-4级,东北风,3-4级,北风,3-4级
2015年01月30日,多云 /多云,4℃ / -3℃,北风 3-4级 /北风 3-4级,多云,多云,4,-3,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2015年01月31日,多云 /多云,4℃ / -3℃,东北风 3-4级 /东北风 3-4级,多云,多云,4,-3,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2015年02月01日,小雨 /多云,5℃ / -3℃,东北风 3-4级 /东北风 3-4级,小雨,多云,5,-3,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2015年02月02日,多云 /阴,6℃ / 1℃,东北风 3-4级 /东北风 3-4级,多云,阴,6,1,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2015年02月03日,阴 /多云,7℃ / 0℃,东北风 3-4级 /西北风 ≤3级,阴,多云,7,0,东北风 3-4级,西北风 ≤3级,东北风,3-4级,西北风,≤3级
2015年02月04日,多云 /晴,8℃ / -3℃,西北风 4-5级 /北风 3-4级,多云,晴,8,-3,西北风 4-5级,北风 3-4级,西北风,4-5级,北风,3-4级
2015年02月05日,晴 /晴,7℃ / -4℃,北风 3-4级 /西北风 3-4级,晴,晴,7,-4,北风 3-4级,西北风 3-4级,北风,3-4级,西北风,3-4级
2015年02月06日,多云 /多云,8℃ / -2℃,南风 3-4级 /西风 3-4级,多云,多云,8,-2,南风 3-4级,西风 3-4级,南风,3-4级,西风,3-4级
2015年02月07日,阴 /阴,11℃ / -2℃,西南风 3-4级 /北风 4-5级,阴,阴,11,-2,西南风 3-4级,北风 4-5级,西南风,3-4级,北风,4-5级
2015年02月08日,晴 /晴,4℃ / -6℃,北风 3-4级 /北风 3-4级,晴,晴,4,-6,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2015年02月09日,晴 /晴,5℃ / -3℃,西南风 3-4级 /西风 3-4级,晴,晴,5,-3,西南风 3-4级,西风 3-4级,西南风,3-4级,西风,3-4级
2015年02月10日,晴 /多云,10℃ / 1℃,西南风 3-4级 /西南风 3-4级,晴,多云,10,1,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2015年02月11日,多云 /多云,13℃ / 0℃,西南风 3-4级 /西北风 ≤3级,多云,多云,13,0,西南风 3-4级,西北风 ≤3级,西南风,3-4级,西北风,≤3级
2015年02月12日,多云 /多云,10℃ / 1℃,西北风 3-4级 /北风 3-4级,多云,多云,10,1,西北风 3-4级,北风 3-4级,西北风,3-4级,北风,3-4级
2015年02月13日,晴 /晴,12℃ / 1℃,东南风 3-4级 /东南风 3-4级,晴,晴,12,1,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2015年02月14日,多云 /小雨,17℃ / 9℃,南风 4-5级 /东南风 3-4级,多云,小雨,17,9,南风 4-5级,东南风 3-4级,南风,4-5级,东南风,3-4级
2015年02月15日,小雨 /阴,14℃ / 7℃,东南风 3-4级 /西北风 3-4级,小雨,阴,14,7,东南风 3-4级,西北风 3-4级,东南风,3-4级,西北风,3-4级
2015年02月16日,多云 /多云,13℃ / 1℃,西北风 3-4级 /北风 3-4级,多云,多云,13,1,西北风 3-4级,北风 3-4级,西北风,3-4级,北风,3-4级
2015年02月17日,晴 /晴,13℃ / 1℃,北风 3-4级 /东北风 3-4级,晴,晴,13,1,北风 3-4级,东北风 3-4级,北风,3-4级,东北风,3-4级
2015年02月18日,晴 /晴,9℃ / -2℃,东北风 3-4级 /东风 3-4级,晴,晴,9,-2,东北风 3-4级,东风 3-4级,东北风,3-4级,东风,3-4级
2015年02月19日,多云 /多云,8℃ / 1℃,东风 3-4级 /东南风 3-4级,多云,多云,8,1,东风 3-4级,东南风 3-4级,东风,3-4级,东南风,3-4级
2015年02月20日,小雨 /小雨,9℃ / 6℃,东南风 3-4级 /东南风 3-4级,小雨,小雨,9,6,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2015年02月21日,多云 /多云,11℃ / 3℃,东南风 3-4级 /北风 3-4级,多云,多云,11,3,东南风 3-4级,北风 3-4级,东南风,3-4级,北风,3-4级
2015年02月22日,多云 /多云,9℃ / 2℃,北风 3-4级 /东风 3-4级,多云,多云,9,2,北风 3-4级,东风 3-4级,北风,3-4级,东风,3-4级
2015年02月23日,多云 /多云,10℃ / 2℃,东风 3-4级 /东南风 3-4级,多云,多云,10,2,东风 3-4级,东南风 3-4级,东风,3-4级,东南风,3-4级
2015年02月24日,多云 /小雨,12℃ / 5℃,东南风 3-4级 /东南风 3-4级,多云,小雨,12,5,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2015年02月25日,阴 /阴,14℃ / 3℃,西南风 3-4级 /东北风 4-5级,阴,阴,14,3,西南风 3-4级,东北风 4-5级,西南风,3-4级,东北风,4-5级
2015年02月26日,阴 /多云,9℃ / 2℃,东北风 4-5级 /东风 4-5级,阴,多云,9,2,东北风 4-5级,东风 4-5级,东北风,4-5级,东风,4-5级
2015年02月27日,阴 /雨夹雪,5℃ / 1℃,东风 3-4级 /东风 3-4级,阴,雨夹雪,5,1,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2015年02月28日,雨夹雪 /小雨,4℃ / 0℃,东风 3-4级 /北风 3-4级,雨夹雪,小雨,4,0,东风 3-4级,北风 3-4级,东风,3-4级,北风,3-4级
2015年03月01日,多云 /晴,10℃ / 1℃,西风 3-4级 /西南风 3-4级,多云,晴,10,1,西风 3-4级,西南风 3-4级,西风,3-4级,西南风,3-4级
2015年03月02日,晴 /多云,13℃ / 5℃,西南风 3-4级 /西南风 3-4级,晴,多云,13,5,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2015年03月03日,多云 /多云,12℃ / -1℃,北风 4-5级 /北风 4-5级,多云,多云,12,-1,北风 4-5级,北风 4-5级,北风,4-5级,北风,4-5级
2015年03月04日,晴 /多云,6℃ / 0℃,东北风 3-4级 /东风 3-4级,晴,多云,6,0,东北风 3-4级,东风 3-4级,东北风,3-4级,东风,3-4级
2015年03月05日,阴 /阴,6℃ / -1℃,东风 3-4级 /东风 3-4级,阴,阴,6,-1,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2015年03月06日,多云 /晴,8℃ / 0℃,东风 3-4级 /东南风 3-4级,多云,晴,8,0,东风 3-4级,东南风 3-4级,东风,3-4级,东南风,3-4级
2015年03月07日,多云 /阴,12℃ / 3℃,东南风 3-4级 /东风 3-4级,多云,阴,12,3,东南风 3-4级,东风 3-4级,东南风,3-4级,东风,3-4级
2015年03月08日,阴 /阴,11℃ / 3℃,东风 3-4级 /北风 3-4级,阴,阴,11,3,东风 3-4级,北风 3-4级,东风,3-4级,北风,3-4级
2015年03月09日,多云 /多云,8℃ / -3℃,北风 3-4级 /北风 3-4级,多云,多云,8,-3,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2015年03月10日,晴 /晴,6℃ / -3℃,北风 3-4级 /北风 3-4级,晴,晴,6,-3,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2015年03月11日,多云 /多云,11℃ / 0℃,南风 3-4级 /南风 3-4级,多云,多云,11,0,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2015年03月12日,晴 /多云,15℃ / 6℃,西南风 3-4级 /西南风 3-4级,晴,多云,15,6,西南风 3-4级,西南风 3-4级,西南风,3-4级,西南风,3-4级
2015年03月13日,晴 /多云,18℃ / 5℃,西南风 3-4级 /东北风 3-4级,晴,多云,18,5,西南风 3-4级,东北风 3-4级,西南风,3-4级,东北风,3-4级
2015年03月14日,阴 /阴,12℃ / 4℃,东风 3-4级 /东风 3-4级,阴,阴,12,4,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2015年03月15日,多云 /多云,16℃ / 6℃,东南风 3-4级 /东风 3-4级,多云,多云,16,6,东南风 3-4级,东风 3-4级,东南风,3-4级,东风,3-4级
2015年03月16日,多云 /阴,18℃ / 10℃,东南风 3-4级 /南风 3-4级,多云,阴,18,10,东南风 3-4级,南风 3-4级,东南风,3-4级,南风,3-4级
2015年03月17日,小雨 /中雨,16℃ / 9℃,东北风 3-4级 /东北风 4-5级,小雨,中雨,16,9,东北风 3-4级,东北风 4-5级,东北风,3-4级,东北风,4-5级
2015年03月18日,小雨 /小雨,11℃ / 6℃,东北风 4-5级 /东北风 3-4级,小雨,小雨,11,6,东北风 4-5级,东北风 3-4级,东北风,4-5级,东北风,3-4级
2015年03月19日,多云 /小雨,15℃ / 7℃,东北风 3-4级 /东北风 3-4级,多云,小雨,15,7,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2015年03月20日,阴 /多云,16℃ / 8℃,东风 3-4级 /西风 3-4级,阴,多云,16,8,东风 3-4级,西风 3-4级,东风,3-4级,西风,3-4级
2015年03月21日,晴 /晴,21℃ / 7℃,西风 3-4级 /北风 3-4级,晴,晴,21,7,西风 3-4级,北风 3-4级,西风,3-4级,北风,3-4级
2015年03月22日,晴 /多云,18℃ / 5℃,东风 3-4级 /东风 3-4级,晴,多云,18,5,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2015年03月23日,多云 /多云,15℃ / 5℃,东风 3-4级 /东风 3-4级,多云,多云,15,5,东风 3-4级,东风 3-4级,东风,3-4级,东风,3-4级
2015年03月24日,晴 /多云,15℃ / 4℃,东南风 3-4级 /东南风 3-4级,晴,多云,15,4,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2015年03月25日,多云 /阴,16℃ / 5℃,东南风 3-4级 /东南风 3-4级,多云,阴,16,5,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2015年03月26日,多云 /阴,15℃ / 7℃,东南风 3-4级 /东南风 3-4级,多云,阴,15,7,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2015年03月27日,阴 /多云,16℃ / 7℃,东风 3-4级 /南风 3-4级,阴,多云,16,7,东风 3-4级,南风 3-4级,东风,3-4级,南风,3-4级
2015年03月28日,多云 /多云,20℃ / 10℃,东南风 3-4级 /西南风 3-4级,多云,多云,20,10,东南风 3-4级,西南风 3-4级,东南风,3-4级,西南风,3-4级
2015年03月29日,多云 /多云,21℃ / 12℃,东南风 3-4级 /南风 3-4级,多云,多云,21,12,东南风 3-4级,南风 3-4级,东南风,3-4级,南风,3-4级
2015年03月30日,多云 /阴,22℃ / 14℃,东南风 3-4级 /东南风 3-4级,多云,阴,22,14,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2015年03月31日,阴 /小雨,23℃ / 13℃,东风 3-4级 /东北风 3-4级,阴,小雨,23,13,东风 3-4级,东北风 3-4级,东风,3-4级,东北风,3-4级
2015年04月01日,小雨 /阴,21℃ / 12℃,东风 3-4级 /东南风 4-5级,小雨,阴,21,12,东风 3-4级,东南风 4-5级,东风,3-4级,东南风,4-5级
2015年04月02日,中雨 /小雨,22℃ / 9℃,西南风 4-5级 /北风 4-5级,中雨,小雨,22,9,西南风 4-5级,北风 4-5级,西南风,4-5级,北风,4-5级
2015年04月03日,阴 /阴,15℃ / 9℃,西风 3-4级 /西风 3-4级,阴,阴,15,9,西风 3-4级,西风 3-4级,西风,3-4级,西风,3-4级
2015年04月04日,大雨 /小雨,13℃ / 9℃,南风 3-4级 /北风 3-4级,大雨,小雨,13,9,南风 3-4级,北风 3-4级,南风,3-4级,北风,3-4级
2015年04月05日,中雨 /阴,15℃ / 7℃,东北风 3-4级 /北风 5-6级,中雨,阴,15,7,东北风 3-4级,北风 5-6级,东北风,3-4级,北风,5-6级
2015年04月06日,阴 /阴,11℃ / 5℃,北风 5-6级 /东北风 4-5级,阴,阴,11,5,北风 5-6级,东北风 4-5级,北风,5-6级,东北风,4-5级
2015年04月07日,阴 /晴,10℃ / 2℃,东北风 4-5级 /东北风 3-4级,阴,晴,10,2,东北风 4-5级,东北风 3-4级,东北风,4-5级,东北风,3-4级
2015年04月08日,阴 /阴,13℃ / 3℃,东北风 3-4级 /东北风 3-4级,阴,阴,13,3,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2015年04月09日,多云 /多云,15℃ / 4℃,东南风 3-4级 /东风 3-4级,多云,多云,15,4,东南风 3-4级,东风 3-4级,东南风,3-4级,东风,3-4级
2015年04月10日,多云 /多云,17℃ / 6℃,东北风 3-4级 /东风 3-4级,多云,多云,17,6,东北风 3-4级,东风 3-4级,东北风,3-4级,东风,3-4级
2015年04月11日,多云 /多云,17℃ / 8℃,东风 3-4级 /东南风 3-4级,多云,多云,17,8,东风 3-4级,东南风 3-4级,东风,3-4级,东南风,3-4级
2015年04月12日,小雨 /小雨,20℃ / 4℃,西风 4-5级 /北风 4-5级,小雨,小雨,20,4,西风 4-5级,北风 4-5级,西风,4-5级,北风,4-5级
2015年04月13日,小雨 /小雨,12℃ / 6℃,西北风 4-5级 /北风 3-4级,小雨,小雨,12,6,西北风 4-5级,北风 3-4级,西北风,4-5级,北风,3-4级
2015年04月14日,多云 /多云,18℃ / 9℃,西风 3-4级 /西南风 3-4级,多云,多云,18,9,西风 3-4级,西南风 3-4级,西风,3-4级,西南风,3-4级
2015年04月15日,多云 /晴,22℃ / 12℃,西南风 3-4级 /西南风 4-5级,多云,晴,22,12,西南风 3-4级,西南风 4-5级,西南风,3-4级,西南风,4-5级
2015年04月16日,晴 /晴,20℃ / 8℃,北风 4-5级 /东南风 3-4级,晴,晴,20,8,北风 4-5级,东南风 3-4级,北风,4-5级,东南风,3-4级
2015年04月17日,阴 /多云,21℃ / 12℃,东南风 3-4级 /东南风 4-5级,阴,多云,21,12,东南风 3-4级,东南风 4-5级,东南风,3-4级,东南风,4-5级
2015年04月18日,阴 /小雨,25℃ / 11℃,东南风 4-5级 /东北风 4-5级,阴,小雨,25,11,东南风 4-5级,东北风 4-5级,东南风,4-5级,东北风,4-5级
2015年04月19日,小雨 /小雨,17℃ / 10℃,东北风 4-5级 /东北风 4-5级,小雨,小雨,17,10,东北风 4-5级,东北风 4-5级,东北风,4-5级,东北风,4-5级
2015年04月20日,多云 /多云,17℃ / 6℃,北风 3-4级 /东北风 3-4级,多云,多云,17,6,北风 3-4级,东北风 3-4级,北风,3-4级,东北风,3-4级
2015年04月21日,多云 /多云,20℃ / 8℃,东风 3-4级 /西风 3-4级,多云,多云,20,8,东风 3-4级,西风 3-4级,东风,3-4级,西风,3-4级
2015年04月22日,晴 /多云,23℃ / 11℃,西风 3-4级 /东风 3-4级,晴,多云,23,11,西风 3-4级,东风 3-4级,西风,3-4级,东风,3-4级
2015年04月23日,晴 /多云,27℃ / 12℃,南风 3-4级 /北风 3-4级,晴,多云,27,12,南风 3-4级,北风 3-4级,南风,3-4级,北风,3-4级
2015年04月24日,多云 /多云,25℃ / 11℃,东风 3-4级 /东南风 3-4级,多云,多云,25,11,东风 3-4级,东南风 3-4级,东风,3-4级,东南风,3-4级
2015年04月25日,多云 /多云,27℃ / 13℃,南风 3-4级 /南风 3-4级,多云,多云,27,13,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2015年04月26日,晴 /多云,28℃ / 14℃,东南风 3-4级 /南风 3-4级,晴,多云,28,14,东南风 3-4级,南风 3-4级,东南风,3-4级,南风,3-4级
2015年04月27日,阴 /小雨,26℃ / 17℃,东南风 3-4级 /南风 3-4级,阴,小雨,26,17,东南风 3-4级,南风 3-4级,东南风,3-4级,南风,3-4级
2015年04月28日,小雨 /小雨,27℃ / 14℃,南风 3-4级 /南风 3-4级,小雨,小雨,27,14,南风 3-4级,南风 3-4级,南风,3-4级,南风,3-4级
2015年04月29日,阴 /多云,20℃ / 12℃,东北风 3-4级 /东北风 3-4级,阴,多云,20,12,东北风 3-4级,东北风 3-4级,东北风,3-4级,东北风,3-4级
2015年04月30日,晴 /多云,24℃ / 14℃,东风 3-4级 /东南风 3-4级,晴,多云,24,14,东风 3-4级,东南风 3-4级,东风,3-4级,东南风,3-4级
2015年05月01日,多云 /小雨,24℃ / 15℃,东南风 3-4级 /东南风 3-4级,多云,小雨,24,15,东南风 3-4级,东南风 3-4级,东南风,3-4级,东南风,3-4级
2015年05月02日,中雨 /多云,18℃ / 14℃,东南风 3-4级 /东北风 3-4级,中雨,多云,18,14,东南风 3-4级,东北风 3-4级,东南风,3-4级,东北风,3-4级
2015年05月03日,晴 /多云,22℃ / 13℃,北风 3-4级 /北风 3-4级,晴,多云,22,13,北风 3-4级,北风 3-4级,北风,3-4级,北风,3-4级
2015年05月04日,多云 /多云,21℃ / 11℃,北风 3-4级 /东风 3-4级,多云,多云,21,11,北风 3-4级,东风 3-4级,北风,3-4级,东风,3-4级
